Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
1393,143,1669,1303,1198,500,74
692,538,2568,1136,1172,212,42
1372,109,1026,752,1032,0,60
1418,2388,2080,1727,1379,0,62
1382,1145,3285,311,972,0,39
1355,670,1793,1382,760,0,47
1356,190,1241,1116,936,0,34
1370,674,1587,726,791,351,40
1387,696,775,1208,1537,507,61
1348,1459,1968,1761,980,0,48
1380,67,1198,1256,715,0,46
1352,954,1613,1281,1222,659,52
1370,465,1663,1277,1522,213,60
1368,71,1951,1339,1050,696,64
1375,662,1592,1118,879,0,42
1347,136,895,912,1646,0,43
1338,1295,1219,1145,771,671,35
1411,394,1585,401,1138,194,59
1398,380,988,1118,636,1012,66
650,394,3513,455,1018,95,39
1407,996,1390,342,588,438,48
1417,1098,972,1649,1149,0,63
1367,6,1261,1098,773,759,41
1370,518,1614,1685,979,0,47
1386,826,1869,1868,1645,0,62
1392,1408,1924,1521,879,0,56
1405,2162,1375,1623,994,0,57
1354,463,1749,1011,928,329,29
1404,49,1827,1189,1355,0,68
1342,761,1037,1070,912,0,53
1417,623,1385,405,957,0,71
1420,182,1973,1343,1717,1,70
1309,743,2039,1900,1639,259,63
1353,352,1072,1184,1304,0,61
1395,461,1268,1311,859,0,48
1323,625,1787,1196,767,194,54
1424,98,1330,1233,1104,0,65
1389,104,1015,1514,1525,0,75
1402,293,2283,1660,1398,220,62
1396,65,1767,1198,1474,0,69
1348,481,2008,1846,1176,88,65
1425,198,1235,1585,1145,0,63
689,17,2156,1276,1308,294,60
1405,401,2917,978,937,0,49
1400,567,1771,1638,880,373,52
1421,1163,1576,1646,904,0,62
1322,430,1033,718,705,503,46
1397,1736,2266,1625,567,217,71
1267,757,1423,1316,1222,641,54
1335,1176,1510,1207,1011,0,45
1400,1653,2499,1563,998,3,39
1388,702,1488,1106,1116,0,72
1335,1270,3173,388,1437,632,47
701,597,1818,1323,1277,0,67
1354,10,1663,1372,939,540,51
1358,687,1924,971,1070,549,39
1415,16,3138,1816,1600,0,78
1371,915,3103,1797,1626,371,72
1387,533,822,1079,778,0,50
1360,166,1876,854,584,476,45
1402,935,395,1086,1573,440,55
701,1389,2372,460,860,6,38
682,360,2342,770,920,132,56
1419,1388,1802,1545,1674,0,58
1406,838,776,306,584,0,35
1310,85,763,1191,787,1143,48
1387,1866,1918,1859,985,57,72
1401,481,2495,978,884,639,60
1382,1102,950,1593,1731,0,55
1410,448,1950,1056,1001,0,74
1380,395,1720,2020,2275,0,66
1407,387,1282,1356,1333,0,50
1344,52,1149,938,760,1107,51
1339,19,2177,1125,1078,521,76
1375,673,3101,568,1250,0,40
1426,140,1561,661,490,0,51
1375,133,778,1067,1717,0,62
1363,247,1575,455,1427,689,50
648,224,1802,1012,878,876,31
1392,578,3060,690,1105,0,41
686,469,2081,359,990,0,52
1406,981,730,304,580,0,36
1307,986,1438,1119,1315,549,50
1401,33,2693,700,1208,0,52
1382,1327,1230,908,786,0,45
1314,1077,1268,1052,1613,0,40
1401,933,2769,1221,1217,0,73
1407,1034,1066,970,1083,0,58
689,434,1708,1239,1475,0,58
1379,1016,831,1248,1648,0,51
1412,852,1810,415,1240,0,60
1330,276,1999,1281,1475,425,53
1421,87,1392,1341,1233,0,54
1418,857,1155,1614,1208,0,68
1294,1285,992,1231,868,424,59
1376,582,1654,1788,1848,545,63
673,158,3973,423,1426,277,27
1325,22,1080,1297,1275,0,60
1420,454,907,1770,1303,0,63
1378,306,1774,1436,796,0,56
1356,129,1792,1692,1266,55,84
1401,905,1209,1342,897,0,48
1421,2370,763,650,989,569,68
679,449,3525,486,985,3,41
1411,1403,1129,859,1104,0,77
1358,327,1529,1026,1085,224,30
1391,1192,1472,620,1626,0,49
1364,2160,890,1485,1597,553,57
682,967,1467,1157,760,0,59
1417,1773,1108,1615,1255,0,63
1376,1580,1361,1994,1527,126,69
693,341,3659,1109,803,14,35
1386,1729,1264,1767,2288,0,63
1371,1293,1258,1642,1266,0,58
1413,42,894,1567,1170,0,67
688,544,1799,303,896,0,36
1377,354,1201,944,1327,0,39
1397,1100,2222,1660,887,0,52
1382,1161,1389,588,1285,0,49
1401,1975,2607,978,893,0,59
1354,549,1505,1673,1021,401,65
1392,632,2039,585,598,0,64
1352,2075,1279,1203,710,687,24
1335,954,1671,1320,1287,150,70
1326,897,1488,1105,915,801,31
1395,1232,1148,1349,806,33,39
677,147,3586,522,1042,171,44
1401,1260,1581,950,1428,0,77
1388,222,1896,1713,1386,267,71
1411,772,3198,574,923,0,31
1365,82,1655,1241,1387,0,49
1034,1171,1613,1371,1038,0,70
1282,1040,1997,1212,553,371,32
1341,108,1460,1185,1748,0,41
1397,151,2243,1115,1385,7,68
1336,1279,1556,1597,1136,0,82
691,34,2128,1285,1216,0,34
1413,1870,1694,921,1148,8,73
1400,99,2419,1389,1665,106,65
1371,181,1033,1203,1090,0,62
1383,1193,1218,889,1041,0,36
1372,137,983,1011,606,0,50
1402,334,2892,982,1530,0,73
1389,172,2006,1381,1137,149,59
1382,1876,802,1562,793,0,56
1407,327,985,1414,1116,0,73
1380,739,1382,1433,1470,364,56
1290,368,1689,1296,1258,661,61
1336,91,2895,1208,1794,360,47
1400,1704,1089,891,1034,0,76
1351,468,2585,847,696,385,33
1323,2038,1202,1183,725,716,33
1412,920,2591,554,1038,0,26
1368,607,1441,1461,830,0,46
1387,547,1059,1659,782,0,48
1335,184,3514,1113,1058,410,65
1350,717,3066,1764,993,221,65
1411,595,905,1265,1289,0,67
1422,135,2008,1878,1229,0,70
1421,1335,1185,1185,1373,0,55
1373,18,2669,974,731,341,33
1352,1665,1983,1722,1073,53,60
1358,438,1698,1384,718,0,55
1343,953,2113,1799,1116,106,41
1127,1788,1276,1355,1204,162,65
1371,555,3254,420,1236,217,24
1355,143,1128,1155,882,926,52
1379,491,1179,1679,1149,62,57
1377,377,1000,1479,1362,0,73
1342,149,2401,1660,1458,661,54
1426,2465,457,900,881,0,64
1308,20,876,1212,780,1073,47
1356,1288,838,652,1176,506,40
1421,-8,2941,1717,784,0,74
1404,2066,1614,893,1357,0,67
1386,970,1287,1209,917,0,49
1417,654,1132,584,1089,582,68
692,1788,2945,487,968,0,43
694,488,1610,1251,920,0,56
1407,383,3038,1176,964,0,61
1390,2007,1522,1167,1125,0,51
1417,944,1090,410,397,0,43
1384,2564,1292,1749,1582,572,53
1422,1000,1606,983,1285,0,46
1347,237,1336,1775,812,205,45
1324,589,2066,1091,894,421,52
1416,886,960,1559,1465,0,64
1315,608,1821,1278,836,0,52
1350,107,3626,435,927,423,35
1406,21,1769,1272,1252,471,74
1403,661,1893,1631,987,87,60
1356,115,1531,1010,1184,179,33
1412,492,878,1099,1309,0,68
1338,30,1618,1491,1460,607,68
1385,1558,926,1476,1104,0,57
1369,1467,1978,1854,1861,81,64
695,1001,3387,1050,1143,581,79
1401,216,1365,1499,1355,0,81
1402,52,1811,924,1436,0,83
702,1155,1683,479,928,640,60
1360,321,1047,195,530,692,55
703,648,1815,1324,1432,0,60
705,1768,3487,450,800,651,71
1371,2204,588,1157,1445,0,61
1413,1399,1488,1625,1195,0,68
666,108,1346,1291,1000,11,47
1311,685,1615,1148,911,480,34
1413,185,1482,1108,1316,0,68
1388,295,1632,1854,1006,0,40
671,365,1817,382,474,523,45
1400,1025,1628,615,1441,0,64
1405,886,3251,1107,936,398,64
1384,569,2368,1662,800,0,57
1390,2246,2527,1432,1308,0,75
1360,607,1106,667,1346,0,39
1382,1375,775,911,1383,0,60
1388,559,2021,1347,1129,0,62
1389,1367,1021,1584,741,3,38
1420,2456,1012,1414,1058,0,68
1396,236,1619,1362,1202,220,50
1364,39,2924,259,1456,416,37
1359,2178,1297,1032,1100,280,41
685,772,957,1084,888,650,49
1404,640,2102,739,1515,0,81
691,84,1681,1218,1182,385,68
1394,657,2802,1882,972,35,62
1335,125,996,1175,937,2,39
1336,232,1620,1736,1278,598,80
1388,445,1992,618,1854,203,48
1328,337,2207,1328,1885,0,53
1413,1618,1502,1434,1076,180,63
1386,1426,1287,1515,950,0,39
1389,0,1826,1982,1949,29,69
1412,778,1951,1173,1196,0,67
1360,1473,2040,329,859,0,35
1359,134,2163,367,1436,0,44
1414,244,1522,329,702,13,50
652,81,2290,1126,968,325,50
702,1164,3187,428,748,93,38
1418,308,1707,1305,1356,0,77
1416,377,2083,1891,2091,0,59
1382,412,1463,1854,1902,0,58
1345,-5,1168,1379,1127,0,55
644,23,1991,772,888,624,46
1402,404,1657,891,1198,0,71
1419,670,1851,558,856,0,59
1366,1507,1630,1064,1192,499,50
1359,509,1949,399,686,802,51
1381,83,1038,1560,753,478,47
1420,564,1697,389,933,505,68
1374,14,925,476,726,756,37
1368,821,1114,1240,1092,0,49
1357,-13,1969,1351,1484,210,51
1361,646,2818,451,800,0,52
1402,79,1883,805,596,687,45
1407,670,1271,902,1075,0,76
708,68,3831,464,855,421,71
1393,472,1837,818,1173,0,75
1366,672,2763,708,1020,607,52
1424,1965,1605,1748,1241,330,71
1345,-17,1690,814,1690,11,48
1422,388,1441,1661,1154,0,62
1384,353,980,1337,1133,0,53
684,573,2569,431,1163,0,23
1375,75,1209,1258,853,0,47
1419,1382,779,403,884,0,69
1410,171,1373,1397,1063,330,33
1383,1492,1840,326,1208,69,60
706,-13,3237,432,821,669,76
1416,408,1362,1832,1164,0,67
1424,2162,1892,1140,1112,0,81
1383,210,939,1613,708,0,37
1364,226,1978,1286,1231,0,37
1380,392,972,1555,797,202,38
702,1954,1746,426,961,316,61
1335,588,1147,1140,913,4,56
1354,357,1386,873,1669,2,44
667,999,1783,391,500,0,45
1420,1194,1111,1087,1194,0,76
661,1009,4063,490,1655,0,25
1400,2125,2852,1158,1196,273,79
1387,173,2713,1166,1307,82,74
1378,857,1189,1230,1499,0,55
1371,919,1985,1247,541,0,51
1364,822,1530,1440,1582,417,64
1404,565,2000,817,1104,0,80
1253,745,1510,989,1601,0,36
1357,809,1494,1522,1700,1,80
1368,534,1663,1517,1580,70,76
1402,791,2028,765,817,287,57
1422,1473,1896,1633,1310,0,67
1370,1924,2337,1675,574,0,57
1371,224,1626,1708,883,0,55
1363,563,1361,1019,939,239,38
1398,723,1665,1738,959,0,67
1320,476,1995,1266,833,62,38
1351,214,2033,1189,1668,8,46
675,332,3355,394,1307,0,23
698,1012,1395,866,1348,0,40
1367,69,803,1298,1473,40,44
1356,334,1392,1325,1475,0,48
1395,2192,1562,1408,722,0,31
1426,2051,1228,1580,1530,0,67
1381,673,2872,898,1361,604,66
694,972,1556,1206,1397,18,33
1415,823,2398,1479,844,0,72
1406,2092,2166,1732,955,0,72
1370,5,1631,1059,894,0,52
662,1372,1434,360,432,0,42
1376,644,1118,1547,914,4,71
1412,609,1633,625,604,567,52
1374,199,2335,1269,1367,0,31
1406,1284,2192,1102,1191,0,74
1392,554,1812,577,1732,0,47
1350,475,2749,1902,956,0,61
1396,936,1125,1619,815,0,48
1289,1588,1627,908,1401,491,54
1358,629,1068,1323,1012,0,49
1382,214,2465,1144,1326,0,41
690,1281,2088,1070,1039,369,33
1376,755,1819,1271,1282,0,48
684,355,3544,413,1065,0,23
696,75,2815,360,610,418,33
1373,3,847,1449,1611,0,53
1383,1333,1759,650,1284,778,75
1429,1188,1332,1545,1387,0,77
1420,13,1850,1742,1580,70,72
1429,638,1857,1624,1304,496,68
1417,688,1723,1493,1035,0,65
1382,1299,1652,1474,1410,0,56
1300,752,2148,278,627,463,52
1378,172,965,1102,1071,0,62
1389,313,2311,1486,747,55,57
1353,505,1205,875,1458,431,50
1427,721,1093,1089,1242,0,56
660,112,1877,1159,1217,1123,34
1379,22,1194,1368,936,0,74
1332,1672,1867,1481,745,618,56
1410,1985,2545,642,943,205,27
1366,145,2119,1321,1320,693,42
685,1498,1482,1135,830,0,51
689,914,1724,474,1281,0,60
674,1243,2248,444,1101,0,33
1413,661,1912,1399,1494,0,58
1331,544,1856,1184,1771,40,53
1403,718,2127,806,1473,0,70
1425,755,1519,1340,1556,99,59
1406,299,2277,1577,1132,144,52
1360,62,2700,263,1438,241,38
1377,1081,1629,1477,1856,168,62
1409,1761,1344,1799,1239,0,70
1369,1269,2211,1264,1464,42,40
1391,323,839,1912,2184,0,57
1348,51,2361,1231,1438,713,43
1370,563,1919,1261,1009,242,66
1398,153,1454,1263,1343,0,56
1368,86,1004,1594,1098,0,55
695,781,2593,403,912,0,31
1428,996,1055,1460,1530,0,54
1390,684,3324,463,721,0,35
1372,296,3037,1400,1552,228,76
1381,960,896,1676,793,0,35
1397,207,1963,681,561,366,45
1392,54,1726,1710,1015,0,58
1393,23,2393,1825,1093,0,57
1412,1426,2568,1060,1765,0,73
1385,1054,789,1105,1564,0,56
1387,329,3124,1724,1459,0,76
1349,237,1002,610,1560,0,43
1344,449,1281,1280,1606,357,49
1416,799,1096,1275,1272,0,70
1339,173,1187,1093,769,0,40
1390,55,2333,499,649,0,63
1376,1164,1004,766,1260,0,56
691,191,2232,1278,1395,430,65
1408,403,1519,262,1011,0,50
670,742,2030,1641,987,49,44
1342,136,1111,1654,786,494,48
1382,989,1540,1765,813,1,44
710,2537,3244,1023,1010,437,72
1387,833,1110,723,749,0,40
1351,1768,2274,1799,889,0,61
1423,638,1223,1186,1369,0,56
1418,1344,2209,903,897,39,71
662,183,3659,1001,1027,587,28
1381,1061,1181,1340,868,0,39
1363,3,3506,268,882,497,35
1417,1601,762,868,611,0,48
1381,514,1185,1742,804,0,46
1408,919,1416,1139,1066,0,73
1420,174,1914,1035,1747,0,60
1383,497,1346,1320,925,0,45
1425,808,1609,584,667,0,34
1377,44,887,480,733,687,38
1338,516,3045,1151,1443,656,67
1419,23,1881,1703,1357,0,68
1388,817,3463,311,591,0,31
1323,512,875,680,690,614,45
684,1390,2067,1174,1451,616,53
1383,516,1700,871,1136,153,76
1398,100,2012,2044,1844,187,66
1375,1085,1655,1431,851,2,59
1366,1213,2490,1856,958,0,69
1319,32,1262,1324,946,0,49
1383,597,3228,268,925,10,28
1411,211,993,1492,1404,0,76
1333,164,1970,1232,1721,668,50
1402,45,2111,1189,728,39,50
1365,593,1062,1262,922,0,50
1345,685,1674,1241,880,1028,66
1430,859,1875,1690,1134,0,67
683,571,1961,1156,1283,381,31
1408,2488,1229,1572,1435,154,61
1379,240,2323,1682,756,507,54
1374,45,773,1387,1896,0,53
1416,646,939,1213,1285,0,66
1385,36,1008,1678,886,0,52
1402,1304,1569,1624,913,0,66
1389,1937,3315,459,592,77,35
1276,915,1684,1303,1083,620,59
1393,133,2438,1469,863,176,32
1400,376,1972,1355,1270,216,76
1393,12,2497,1803,1084,0,54
1333,2375,1593,1107,1231,345,55
1369,203,3840,396,1938,0,26
1429,976,2060,1728,1587,46,53
1298,364,1514,1281,1125,305,60
1360,810,1079,1435,1157,0,56
1397,70,2643,1529,882,0,56
1422,106,2009,559,1091,0,75
1377,227,1136,1517,889,224,70
1372,103,2211,1658,832,196,49
1392,1343,1717,614,1753,50,49
1385,1231,1269,1188,560,0,54
1420,454,1890,813,1363,81,64
1361,165,787,1333,1141,392,47
1405,2302,1805,829,1052,0,59
1389,585,2103,1678,1124,234,59
1379,300,1551,1733,1219,0,50
1404,1708,2525,1802,945,18,67
1266,-9,906,1157,634,1165,49
1389,804,1628,622,544,0,63
679,443,1690,792,899,172,30
1410,643,1195,587,582,0,46
1376,930,2186,1755,1075,0,59
1325,699,1376,1080,872,958,50
676,672,1775,1230,1614,0,55
685,452,2232,372,1047,209,56
1349,772,1682,1105,1292,503,39
1334,122,1738,1338,1145,496,64
1334,880,1865,1044,774,217,50
1353,781,2425,593,593,11,61
1413,120,1007,1477,1512,0,82
1383,142,1050,1612,859,0,39
1398,92,1267,633,1376,833,47
661,257,3845,477,1387,448,34
1381,1982,1519,1767,844,0,58
1404,988,2265,473,929,0,29
1407,388,1879,987,1657,0,61
1411,1781,1035,611,702,0,43
1388,97,3745,509,928,0,34
1392,601,1589,565,1750,0,49
1406,269,2133,1130,1030,0,51
1412,431,1900,803,738,0,42
678,53,2168,1220,1307,718,61
1365,1738,1572,933,1147,551,49
1335,347,2350,960,1636,557,49
1370,1802,1135,1635,658,0,42
1380,147,1180,1807,811,0,57
1405,1222,2097,1631,1045,378,68
1421,552,1776,1623,1348,0,80
1427,1292,867,1145,1020,0,66
698,949,2669,1837,1584,0,70
694,670,1834,1141,1330,0,38
1280,84,1746,1184,1728,734,48
1386,2695,1587,1440,2010,3,65
1378,133,1608,1530,1513,293,84
1404,952,2121,802,1141,342,75
1347,37,1178,1333,1309,0,55
659,1150,3345,1019,1296,683,72
1427,170,2002,1790,1101,0,68
1378,1166,2683,1146,1622,225,64
1392,1983,2678,1749,1465,0,74
1429,2453,793,1071,991,0,48
1341,960,914,1233,680,0,52
1368,1786,1387,1159,1129,0,33
1347,694,2182,2031,2239,28,65
1391,1370,1152,576,1354,0,42
1371,2080,1058,1021,843,997,63
1364,1022,1669,603,738,208,43
1424,77,2839,1714,999,94,67
1384,2388,2515,1520,1259,0,82
694,93,2689,1313,1245,545,37
1335,119,1521,1213,1754,350,50
1393,527,2011,1689,1468,92,66
1348,188,1887,1191,1714,64,46
1421,195,913,1718,1150,0,63
662,602,760,367,426,1035,44
1410,2457,1469,1776,1208,0,74
695,251,1761,870,1171,331,55
690,431,3483,582,899,0,37
1424,1925,1385,967,990,235,50
1400,1418,2097,1679,1116,35,70
674,783,3202,483,1614,0,43
1375,55,1771,1880,2055,0,63
1425,1534,1161,1408,1546,0,61
1414,1114,1931,649,1250,22,61
1409,606,1860,873,637,305,41
1374,1343,1121,1266,1507,0,54
1418,198,870,1449,1393,0,52
1334,36,1127,1313,1131,0,60
1374,623,1123,764,749,0,56
1339,891,1319,1268,773,719,52
1398,186,1773,1213,1482,0,68
1402,383,1544,1453,1174,0,60
1385,2622,1457,996,765,429,39
1415,1533,910,1592,1126,0,75
1409,1554,1548,920,1274,4,78
1365,359,2823,1907,954,0,62
1404,586,2773,727,1079,0,51
685,504,1569,1273,1071,124,49
700,1070,2134,539,954,14,58
1404,638,2929,727,1069,0,52
1341,971,940,1274,679,0,51
1417,1504,1404,1304,1279,0,66
1321,919,2813,1205,1431,640,61
652,2078,3100,444,1411,346,29
1398,536,1584,1110,1180,101,48
1401,2390,1817,1359,1062,0,80
1368,145,1564,1630,1304,297,71
1394,862,1707,1213,760,0,67
1355,512,1874,1838,1187,50,73
690,231,1978,526,1267,0,39
1378,272,2110,1089,1209,393,43
1408,321,2568,679,1064,0,43
1390,751,1718,1525,1266,5,83
1403,1979,1951,1684,974,0,63
1396,113,1745,1950,1916,253,62
693,114,3077,1099,818,0,32
1379,683,2621,935,1077,262,61
695,704,2011,361,729,656,42
1366,977,769,1181,1351,0,52
1396,1800,2170,1019,469,11,65
1427,656,1457,953,699,43,54
1406,445,2483,586,813,0,61
1422,459,965,825,1148,351,68
1355,414,1444,1297,1118,0,47
1400,2302,2139,1193,1073,0,70
1341,26,1282,1714,817,316,42
1384,145,3011,1413,1448,19,58
1357,275,1218,1264,807,1057,54
1403,1001,1343,1143,1252,0,66
1350,84,1262,721,1554,0,39
1372,312,1571,1454,1622,425,77
1386,2036,2113,830,938,555,66
1373,70,1141,1671,1781,0,60
1379,419,1137,1509,842,0,41
1360,1750,2240,1836,1016,317,28
1361,1052,1474,1563,1116,0,58
1366,61,1270,821,915,626,32
678,844,3370,989,806,624,34
1421,1410,1315,1364,1369,0,67
1395,1514,1322,1791,963,0,41
1278,895,1176,974,784,634,49
1400,-21,1119,1722,1015,0,68
1385,223,1045,1280,1035,0,70
1296,501,1457,1076,900,1044,52
998,388,2634,514,876,250,29
1376,305,1235,1127,647,177,62
1383,431,2548,1854,957,0,60
1401,961,1572,1644,1453,0,66
1388,126,1046,1640,856,0,38
1379,350,1586,1233,802,0,45
1399,969,1361,1744,902,0,60
1401,1251,2011,1745,1365,0,72
1368,1181,2511,1571,1272,84,81
1407,971,3033,835,1158,2,59
1390,16,2639,262,880,150,27
691,148,2656,512,841,0,43
1421,1440,1257,794,1076,429,39
1331,170,1964,1312,1373,713,56
699,793,3659,956,1229,51,70
1310,1603,1103,915,1456,581,43
1418,1552,1487,388,914,197,64
694,515,2747,401,920,0,27
1371,1568,1279,459,915,0,56
1422,112,1016,1792,1337,0,68
1343,911,1753,1870,2213,484,57
1320,449,1762,1085,755,621,54
1338,809,1652,1418,843,324,46
1382,570,2074,1592,981,507,66
1231,1247,1545,1144,1044,31,62
1289,137,2380,1274,1368,686,63
1382,1913,1975,572,1675,0,50
679,879,2956,479,1413,63,35
1321,513,1176,1151,778,935,50
1383,1668,1174,1189,541,0,53
669,443,2094,1230,1204,641,71
1396,414,983,670,452,777,64
1370,1875,2181,1038,1235,50,50
1424,2415,791,1307,1095,0,72
1390,90,1819,1193,1475,0,66
1260,1442,735,1270,1012,0,60
1409,1007,2907,544,1256,386,75
1156,14,1610,1338,1705,0,40
708,165,3189,1067,1163,298,64
1397,838,1278,1485,1611,0,56
1406,1147,1558,898,1137,84,76
1336,366,1792,1080,1969,621,53
695,261,2403,359,771,368,42
1396,1162,3601,719,1314,0,42
1384,79,1631,365,587,227,47
1400,1231,2041,1498,1289,0,74
1385,362,1883,1747,1367,46,71
692,2209,1456,462,1128,0,55
1392,1031,1019,1927,1986,0,53
1412,2141,1344,413,1042,0,62
1398,1463,2518,1685,1032,0,50
699,588,1832,884,1029,0,57
1394,494,2333,1948,774,12,60
1368,28,1284,867,1249,0,57
1411,104,1793,392,536,11,44
1406,446,2388,429,946,0,62
1393,2453,2333,1495,779,200,57
1369,286,1151,1410,780,0,42
1315,380,1678,592,1361,254,40
699,471,3222,311,736,364,26
1397,91,3240,686,960,323,51
1372,854,1234,836,678,1006,52
1376,257,3137,1395,1396,230,55
1330,225,1374,1255,1049,0,55
1367,1492,916,1195,1488,0,61
709,572,2749,449,951,0,62
1377,511,824,854,1275,0,60
1394,1839,2384,508,902,0,29
1342,515,2166,1248,882,0,33
1381,1775,2876,1562,808,49,71
702,106,1853,1258,1354,0,68
1410,115,1447,862,690,0,49
1345,159,1916,1153,1694,620,53
1320,1217,1774,1242,940,0,33
1347,330,1073,1061,793,690,57
1381,551,1231,724,1163,361,35
1360,2171,2138,1139,1196,265,58
1359,1287,1729,1582,1794,130,60
1418,1185,1227,866,1254,0,78
1419,680,910,1262,1276,0,68
1379,427,2751,1558,868,0,59
1389,533,993,1508,1458,0,74
696,1028,1760,870,1122,115,54
1367,1844,1493,1820,1321,169,74
1324,434,1117,1206,792,377,55
684,409,1154,1135,931,1,52
1381,2029,721,1549,659,0,40
1378,934,2081,1736,1203,0,73
1396,1970,874,1381,918,0,66
1415,28,1952,906,1448,124,67
1429,1044,949,1806,2077,0,60
1362,2202,1676,1140,1252,334,55
1393,363,1934,1616,756,0,65
1429,1167,1576,1162,1038,164,67
1394,2083,1647,587,1412,58,44
1413,151,2306,941,1784,445,65
1420,529,2086,600,1089,366,79
1392,1338,2866,1708,1382,0,76
1382,857,1453,1130,1167,449,46
1322,1000,1828,810,1461,581,46
1366,281,1113,1403,790,0,43
1342,430,1843,1236,1031,0,24
1357,256,2124,1782,940,249,66
1404,346,1496,764,599,1,46
1393,273,1374,1917,1784,0,58
1359,693,1933,798,820,549,50
1337,461,2082,1293,1710,0,53
1413,1459,1330,819,848,475,63
1415,1600,964,363,606,0,49
1388,0,2416,1823,1313,0,72
713,413,2422,473,1013,0,79
1363,541,1372,958,704,0,30
1332,452,1024,1072,805,0,51
635,1873,3433,427,1278,466,36
1370,213,2129,1182,1275,0,57
1294,1227,1490,999,887,577,29
1402,519,3459,504,1078,2,42
1367,1867,1186,1021,838,0,40
1383,178,1562,1684,837,0,57
1388,1649,781,1338,1452,0,63
1395,113,1627,658,639,195,42
1314,322,1692,1191,1217,537,42
679,187,1542,965,1310,18,42
693,77,3361,1115,884,424,36
1388,131,1375,463,555,667,61
1374,596,1564,1363,1559,0,65
1334,320,1878,1275,1084,715,60
1364,1528,1393,1453,1242,0,69
658,143,3432,422,956,3,40
691,450,2354,950,995,533,38
1345,734,1098,763,1387,0,45
1401,996,3086,462,1102,409,42
1391,1613,2552,1666,1040,0,53
1400,478,1346,1047,502,897,65
1397,2257,2261,1775,1009,0,68
1371,653,1652,1777,1767,759,64
1358,176,1577,1278,1378,0,56
1389,75,1686,1682,1390,0,87
1373,180,954,1198,1045,0,61
1394,118,1953,1770,1343,269,70
673,785,2436,1240,1183,0,38
1371,1489,1762,1092,1033,0,83
1419,-20,1559,1766,1473,0,67
1376,169,2353,1215,1207,0,42
1408,205,2935,1255,1360,7,75
1405,139,2529,391,917,0,36
1323,190,2477,949,986,785,33
1419,49,1612,1813,1195,245,73
1404,264,3029,1747,1112,0,68
1409,263,2035,1060,1003,1,49
1386,205,1241,1492,903,679,38
1419,180,890,1484,1126,0,64
1372,1135,909,1303,1323,0,64
1377,280,2303,1267,1408,0,40
1377,50,1128,1099,797,0,49
688,403,2353,1229,1460,13,61
1401,503,1788,1400,1167,0,76
701,173,1820,516,983,634,60
1389,1291,2935,962,1039,0,58
688,362,2769,1297,1540,566,41
1403,1442,2113,1765,1742,215,62
1415,1323,594,545,587,0,45
1422,2255,1451,1295,1427,0,68
1383,375,2061,1511,1017,10,56
1327,80,1054,1332,1088,275,53
679,67,1644,694,742,693,49
1367,179,1963,1254,1292,33,54
1394,929,1271,1902,1528,0,56
1304,2122,1653,943,802,474,28
654,271,4012,476,1595,619,32
1348,47,1859,1282,1470,505,53
702,1627,1336,1260,1353,0,68
1383,1272,1038,1648,1102,0,59
1410,669,3220,656,926,377,28
1388,1015,1394,1851,949,0,56
1355,961,1853,1016,1220,376,38
1379,1589,980,1228,872,0,44
1369,168,1244,1612,869,0,49
1376,757,2958,1805,1140,43,63
